packets_per_sec,data_mb_per_sec,target_ip_count,device_type_encoded,attack_type
104.42915336793118,3.364391662646792,1.0,0.0,0.0
114.84983957657025,3.7282855942835513,1.0,0.0,0.0
103.03458689940348,3.1952152903418134,1.0,0.0,0.0
104.59755391433367,3.6565956737067595,1.0,0.0,0.0
120.20698089737701,4.267510163760072,1.0,0.0,0.0
94.67977137973112,3.6359976499740827,1.0,0.0,0.0
105.65579412055754,4.123240449172817,1.0,0.0,0.0
90.99228528257376,3.9090457268611565,1.0,0.0,0.0
101.03950855744597,3.909792353794134,1.0,0.0,0.0
95.38984364710713,4.273807913111681,1.0,0.0,0.0
126.30095849270552,3.1187301485995893,1.0,0.0,0.0
105.19344341722865,3.9203623418395894,1.0,0.0,0.0
106.06106208092638,3.995112489807561,1.0,0.0,0.0
86.14927143763092,4.3610914084438255,1.0,0.0,0.0
97.65657501309498,3.77667933311297,1.0,0.0,0.0
93.4547279506473,3.4907159135395895,1.0,0.0,0.0
94.72409213298117,4.403374060934226,1.0,0.0,0.0
87.78103555473552,3.2509729254091724,1.0,0.0,0.0
101.74245116618083,3.483373390398166,1.0,0.0,0.0
96.41047840261398,3.6723617610405923,1.0,0.0,0.0
91.15991855102797,3.806569697226631,1.0,0.0,0.0
103.5010293767747,4.502798645040058,1.0,0.0,0.0
95.85607043834253,4.751467353837771,1.0,0.0,0.0
99.77078621807573,4.403864613116463,1.0,0.0,0.0
106.31256329881501,3.8328797646669144,1.0,0.0,0.0
114.35737440824977,3.5803636229680227,1.0,0.0,0.0
90.66688727353996,3.9733676311426738,1.0,0.0,0.0
98.38928323242706,4.25794443774577,1.0,0.0,0.0
114.52128667147042,4.765823338403139,1.0,0.0,0.0
105.67582201251514,3.4695509083944076,1.0,0.0,0.0
85.03340503118076,3.5878091260518348,1.0,0.0,0.0
95.32560894963859,5.014912388279564,1.0,0.0,0.0
117.01160661202107,4.21391255734655,1.0,0.0,0.0
110.14019603445918,4.5899318914701075,1.0,0.0,0.0
94.1109631322354,3.8205404710044544,1.0,0.0,0.0
120.98890864196936,4.618017357291079,1.0,0.0,0.0
97.46695859227326,3.128634012677722,1.0,0.0,0.0
97.40753330061888,4.856672866609262,1.0,0.0,0.0
90.85723895710011,4.189682365746441,1.0,0.0,0.0
85.35524819669293,3.9080402653106985,1.0,0.0,0.0
100.94245614587432,3.74069887876492,1.0,0.0,0.0
88.47995603251911,4.3553707819748535,1.0,0.0,0.0
108.01376473583328,3.704939759136098,1.0,0.0,0.0
92.91476200017419,4.404108944630343,1.0,0.0,0.0
107.71577275145394,3.8934611085133133,1.0,0.0,0.0
125.69673244227431,4.5134940322454025,1.0,0.0,0.0
99.19222388659222,3.8929404449553475,1.0,0.0,0.0
98.8207011038476,3.898389710438921,1.0,0.0,0.0
97.19556154662703,3.26984011533422,1.0,0.0,0.0
100.25314627123664,3.3594871928091745,1.0,0.0,0.0
106.35560287454511,3.9244654504596075,1.0,0.0,0.0
95.63208598226993,4.844206213435436,1.0,0.0,0.0
112.6587294009774,4.219976562660547,1.0,0.0,0.0
99.32871096883727,3.1278829999131363,1.0,0.0,0.0
97.81917136490257,4.2141965293863874,1.0,0.0,0.0
98.25658577229841,4.155061408810653,1.0,0.0,0.0
91.92734095642172,4.6353985248692675,1.0,0.0,0.0
98.43554402320231,3.6921875195349028,1.0,0.0,0.0
102.42885459601769,4.297186689482132,1.0,0.0,0.0
123.36444932900811,3.4287686552988057,1.0,0.0,0.0
90.57697651809924,4.393680048983381,1.0,0.0,0.0
97.80443681527194,3.490933721998407,1.0,0.0,0.0
110.87161839078288,3.6435007269055637,1.0,0.0,0.0
103.96967677042997,3.573322055740469,1.0,0.0,0.0
94.93783059834287,3.664731796256041,1.0,0.0,0.0
105.00262276762554,4.376834964776081,1.0,0.0,0.0
102.60472664113395,4.321489159226358,1.0,0.0,0.0
96.6803473468278,3.9138182205804735,1.0,0.0,0.0
97.11241874554881,3.751848625228262,1.0,0.0,0.0
95.18917558481277,2.4332606252588507,1.0,0.0,0.0
114.3589636028313,3.815987769463505,1.0,0.0,0.0
108.10517389869541,4.544157563535389,1.0,0.0,0.0
102.09599366697961,3.29902360092639,1.0,0.0,0.0
92.19922898083216,3.6571692366379724,1.0,0.0,0.0
105.49250099462947,3.8984225481380825,1.0,0.0,0.0
106.98860330652285,3.902034243655894,1.0,0.0,0.0
103.74472602695732,4.009734024303494,1.0,0.0,0.0
104.37659802561957,3.8636302436849164,1.0,0.0,0.0
109.94408903744181,3.9041472855542483,1.0,0.0,0.0
89.9676203157741,4.562524230568647,1.0,0.0,0.0
114.92872493598382,4.029668833350387,1.0,0.0,0.0
107.17218364780052,3.604560316522989,1.0,0.0,0.0
75.2945476922129,4.137334945230896,1.0,0.0,0.0
85.43548042652512,3.803681949785174,1.0,0.0,0.0
108.95648390594877,3.683331027154085,1.0,0.0,0.0
84.58044265472579,4.362992330963934,1.0,0.0,0.0
102.10573343676013,4.69193319051659,1.0,0.0,0.0
91.97910198840947,4.200048237097661,1.0,0.0,0.0
89.98127443265166,4.887272767680267,1.0,0.0,0.0
92.05879064941041,4.22543916115379,1.0,0.0,0.0
78.84100857068923,4.199467224983467,1.0,0.0,0.0
105.74456515440887,3.462278536950409,1.0,0.0,0.0
115.98412538375996,3.5147409870753883,1.0,0.0,0.0
94.6274372905809,3.811204844965235,1.0,0.0,0.0
110.66730718815828,4.1572950396151835,1.0,0.0,0.0
116.96511909691185,2.984452012810771,1.0,0.0,0.0
116.56891906198435,4.202525700439261,1.0,0.0,0.0
90.41570644525821,4.283333062589668,1.0,0.0,0.0
110.17282599966546,4.765153335760724,1.0,0.0,0.0
88.19554318838796,3.876407640975969,1.0,0.0,0.0
107.82580798518539,3.4011281925638976,1.0,0.0,0.0
99.2918530092896,3.754251513489823,1.0,0.0,0.0
71.3338518593639,3.915970692855668,1.0,0.0,0.0
94.95872233298324,4.031746056692962,1.0,0.0,0.0
92.30548866872,4.028659325291594,1.0,0.0,0.0
125.79541602825255,3.1574771465600864,1.0,0.0,0.0
103.45600008705546,4.053999737155926,1.0,0.0,0.0
98.80394430500978,4.413963301513421,1.0,0.0,0.0
93.71973881156799,4.150135656428734,1.0,0.0,0.0
82.75869145548475,3.6164624366083915,1.0,0.0,0.0
94.83131001569197,3.9906077041216172,1.0,0.0,0.0
106.80869488310032,3.1917441083304268,1.0,0.0,0.0
92.09214976091204,4.156199219544482,1.0,0.0,0.0
95.47213400386403,3.4176023114798197,1.0,0.0,0.0
97.4844941191786,4.029087038080811,1.0,0.0,0.0
116.8489141291247,4.176288310501083,1.0,0.0,0.0
97.35405174731892,3.0933141215209465,1.0,0.0,0.0
94.33909149223014,3.827408726373929,1.0,0.0,0.0
97.61778299410287,4.280108481041061,1.0,0.0,0.0
101.5508552626586,4.399036996174704,1.0,0.0,0.0
98.22758406182787,3.9356938136225645,1.0,0.0,0.0
110.9932284992461,3.868018556889924,1.0,0.0,0.0
103.66065294114544,3.9054355583477474,1.0,0.0,0.0
97.35320914712938,3.3910552196511916,1.0,0.0,0.0
108.7360796689349,4.4713352591059525,1.0,0.0,0.0
106.18578215762706,4.523740109575475,1.0,0.0,0.0
112.14605161009146,3.384480074213074,1.0,0.0,0.0
96.71148748076672,4.328940805900228,1.0,0.0,0.0
77.93901381121746,4.016187920861566,1.0,0.0,0.0
88.3062947303795,4.636863407016396,1.0,0.0,0.0
90.91624248779061,4.011958355903207,1.0,0.0,0.0
107.26645495215676,3.821462044165921,1.0,0.0,0.0
94.45203588444006,4.334243888110447,1.0,0.0,0.0
108.788356418483,3.8894146726300782,1.0,0.0,0.0
96.67494553539997,3.712324205149194,1.0,0.0,0.0
107.62422000563396,3.005693147842538,1.0,0.0,0.0
95.74823071321619,4.1745840879317315,1.0,0.0,0.0
109.01576586164913,5.091957741873412,1.0,0.0,0.0
106.83096505380215,4.110267806706673,1.0,0.0,0.0
122.44330183759382,3.1796795152226327,1.0,0.0,0.0
121.00547604834388,4.743155426465524,1.0,0.0,0.0
105.05874984629185,3.9798598591066305,1.0,0.0,0.0
96.79598166660084,4.578775621098824,1.0,0.0,0.0
110.15893238275576,4.43370497307828,1.0,0.0,0.0
93.68638245532175,3.0618725998822223,1.0,0.0,0.0
101.01632229791757,4.193379776074695,1.0,0.0,0.0
96.00882712769977,3.771160910466534,1.0,0.0,0.0
87.84492314279275,4.048847520438924,1.0,0.0,0.0
99.94876398470402,3.983390471664212,1.0,0.0,0.0
86.78016624405393,5.2762973455028,1.0,0.0,0.0
115.65869042056708,3.859534958318921,1.0,0.0,0.0
75.51022401813918,3.857148013392607,1.0,0.0,0.0
85.3907687389034,3.6300720572978706,1.0,0.0,0.0
101.4400297009936,4.205813109299675,1.0,0.0,0.0
95.69981760047459,3.8869484299140353,1.0,0.0,0.0
128.8748976405435,3.7760974766767337,1.0,0.0,0.0
103.63669740308954,4.412223453019903,1.0,0.0,0.0
107.02221358225141,4.016958230201757,1.0,0.0,0.0
116.31633096890098,3.924186330723655,1.0,0.0,0.0
103.70674644943719,5.158320450839092,1.0,0.0,0.0
98.98567270781172,2.2876789829470217,1.0,0.0,0.0
89.62398412223344,2.9608075407607872,1.0,0.0,0.0
100.61015083482295,3.158721160800832,1.0,0.0,0.0
93.5138805975778,3.6513309602678024,1.0,0.0,0.0
82.86006941657328,4.381314785995371,1.0,0.0,0.0
103.05231369354257,4.6220313568392175,1.0,0.0,0.0
95.11594815067117,4.102322888097734,1.0,0.0,0.0
88.38895485323643,4.292849701393953,1.0,0.0,0.0
105.28858223655608,4.392418631256151,1.0,0.0,0.0
102.62580864242041,3.7498289675411827,1.0,0.0,0.0
106.80918448492292,4.055850674402579,1.0,0.0,0.0
113.01487480808063,3.7359821201884835,1.0,0.0,0.0
103.36025068362545,4.139900048282512,1.0,0.0,0.0
110.63775340223062,3.847326137072796,1.0,0.0,0.0
102.35908709510447,4.24130653936615,1.0,0.0,0.0
118.07592403390491,4.4808727536831245,1.0,0.0,0.0
92.33855190328208,4.094539509151318,1.0,0.0,0.0
86.49679225905047,4.599139536402347,1.0,0.0,0.0
83.2421722993487,4.486759884754908,1.0,0.0,0.0
94.17133158225775,3.995473630665758,1.0,0.0,0.0
92.068087388027,5.178746185507074,1.0,0.0,0.0
87.71010363765308,3.8045901146707344,1.0,0.0,0.0
107.970234483947,3.766675257875197,1.0,0.0,0.0
108.73369684003222,4.5290226421854305,1.0,0.0,0.0
103.64035273903492,3.6200580277635748,1.0,0.0,0.0
101.7261305693177,3.5049669996056654,1.0,0.0,0.0
109.29343182449932,2.9170013940922552,1.0,0.0,0.0
110.82249881471952,2.7082951167792566,1.0,0.0,0.0
110.39643182726282,3.40555143998753,1.0,0.0,0.0
110.26557993996279,4.30447384914798,1.0,0.0,0.0
112.37235289555954,3.9676663336432916,1.0,0.0,0.0
104.57501748877931,3.9040750442074876,1.0,0.0,0.0
102.16674429600224,3.8871085051375265,1.0,0.0,0.0
90.11476428517496,4.1928061486050145,1.0,0.0,0.0
110.18737327295374,4.435647458723058,1.0,0.0,0.0
107.1246486673021,3.6437946123167233,1.0,0.0,0.0
106.67593300004539,3.4874278962063463,1.0,0.0,0.0
102.00077581857443,3.5036490650784637,1.0,0.0,0.0
99.94003875058873,3.5672376622737114,1.0,0.0,0.0
100.62049563117623,3.9206009569429225,1.0,0.0,0.0
104.03668339930098,4.483044586758364,1.0,0.0,0.0
87.08860289934627,4.213429192467648,1.0,0.0,0.0
92.69378685151887,3.413481689421984,1.0,0.0,0.0
84.6370079337469,3.9532592433662472,1.0,0.0,0.0
96.24172455020954,3.7015811116438786,1.0,0.0,0.0
90.62070739001484,4.388608629489209,1.0,0.0,0.0
90.10756745312587,4.726551617845221,1.0,0.0,0.0
83.95166538064115,4.323359106596544,1.0,0.0,0.0
96.42593077070148,3.9971921552276934,1.0,0.0,0.0
106.22555739178412,4.407459042213889,1.0,0.0,0.0
91.21493410576326,3.819889543268525,1.0,0.0,0.0
100.8352874448989,4.193406587658734,1.0,0.0,0.0
104.52749812052062,4.369662337524845,1.0,0.0,0.0
112.5403897645575,4.634368172825623,1.0,0.0,0.0
84.89816174526852,4.1514008485307965,1.0,0.0,0.0
94.26068446161409,2.9722514487048133,1.0,0.0,0.0
91.98565123778191,5.1074910154594,1.0,0.0,0.0
88.89101676985564,4.05809713832484,1.0,0.0,0.0
103.72597127854883,4.700292104105523,1.0,0.0,0.0
111.94069771931301,4.520490760523756,1.0,0.0,0.0
96.60086526934694,3.9985131148945317,1.0,0.0,0.0
102.96564268910168,4.546902005552267,1.0,0.0,0.0
109.59091275886237,4.13086328462685,1.0,0.0,0.0
98.40896830739445,4.429827698903797,1.0,0.0,0.0
94.11630936464196,3.620672169898167,1.0,0.0,0.0
101.42386885186927,4.268241260588576,1.0,0.0,0.0
104.86238864215586,2.870211245578611,1.0,0.0,0.0
113.43481251693427,4.135988688079935,1.0,0.0,0.0
108.21008172328945,3.6124316930198628,1.0,0.0,0.0
105.20595967736315,4.211136944186721,1.0,0.0,0.0
87.24501258493271,3.482083413252235,1.0,0.0,0.0
108.74496305422853,5.245691396544663,1.0,0.0,0.0
108.06164495802862,4.455555892920249,1.0,0.0,0.0
105.03881008945235,3.5074356109997256,1.0,0.0,0.0
81.41997259010938,3.6781854901161832,1.0,0.0,0.0
84.88273905299243,3.6913426017950974,1.0,0.0,0.0
105.24571285817115,4.384397489953612,1.0,0.0,0.0
108.46291020017712,4.317992983366253,1.0,0.0,0.0
96.64427920598048,4.452680713561566,1.0,0.0,0.0
102.83276931489712,3.3116643662285656,1.0,0.0,0.0
96.07107478866094,3.09856509501064,1.0,0.0,0.0
99.41862982806772,4.184011491495904,1.0,0.0,0.0
90.04483372444697,3.9785928988700827,1.0,0.0,0.0
91.68072405476325,3.714998949129353,1.0,0.0,0.0
105.48734520769499,4.965872560963416,1.0,0.0,0.0
94.40419947423929,4.101095464646882,1.0,0.0,0.0
94.81388443744981,3.891527702132692,1.0,0.0,0.0
88.27908399589465,4.548522695593761,1.0,0.0,0.0
77.2235371361908,4.754120395534072,1.0,0.0,0.0
94.58371744227487,4.677659209329376,1.0,0.0,0.0
100.05236778464052,4.309934065204573,1.0,0.0,0.0
109.40102661518522,3.2645975025792766,1.0,0.0,0.0
103.40911335365374,4.243797192814714,1.0,0.0,0.0
88.15814294955882,3.32180712965373,1.0,0.0,0.0
100.37583529364248,3.2263296947847193,1.0,0.0,0.0
100.7948634306944,4.398268664863519,1.0,0.0,0.0
94.22006024641394,3.660700753943408,1.0,0.0,0.0
93.15279498811296,4.424933934418231,1.0,0.0,0.0
114.01796056080791,3.8341689536954475,1.0,0.0,0.0
117.95023741300633,4.2902477675602615,1.0,0.0,0.0
99.16697161608683,4.2710980631345175,1.0,0.0,0.0
87.93391605540205,4.469943699109243,1.0,0.0,0.0
94.43302851350373,3.2114567689739766,1.0,0.0,0.0
104.20344358839866,3.7913695165228694,1.0,0.0,0.0
86.67669193056467,4.053253003849766,1.0,0.0,0.0
91.3550689377199,3.459677862673846,1.0,0.0,0.0
97.6794995550449,4.732731717595962,1.0,0.0,0.0
94.507951130007,4.4801350759345535,1.0,0.0,0.0
111.41410342915127,3.8017487909939778,1.0,0.0,0.0
111.95234891198066,4.494304729810044,1.0,0.0,0.0
117.82323077364154,4.4262991435308034,1.0,0.0,0.0
109.77851067018683,4.398156669246307,1.0,0.0,0.0
102.91503621599043,3.73147089461734,1.0,0.0,0.0
94.02035532909922,3.9696295498371477,1.0,0.0,0.0
108.78440429728138,4.818942457600619,1.0,0.0,0.0
115.41386513365485,4.442910354750838,1.0,0.0,0.0
114.12152972926485,4.24412404254217,1.0,0.0,0.0
101.86050459673316,3.6216668663992126,1.0,0.0,0.0
101.77918671945744,4.003171239112916,1.0,0.0,0.0
109.3796683712083,3.738973394136768,1.0,0.0,0.0
97.7421954463433,3.9325851434977035,1.0,0.0,0.0
99.29965427744403,3.8778597484793216,1.0,0.0,0.0
115.26213509495625,4.434150111440577,1.0,0.0,0.0
100.81094824886056,3.9205074286856427,1.0,0.0,0.0
102.3024834139353,4.349959333107376,1.0,0.0,0.0
95.82938142409544,3.132042102706886,1.0,0.0,0.0
90.36262120153512,4.633861209765723,1.0,0.0,0.0
110.76351917688453,4.9860409803374415,1.0,0.0,0.0
108.08745979031924,3.6516068541587154,1.0,0.0,0.0
90.78120249004562,3.5043354375998907,1.0,0.0,0.0
107.38354439897111,5.716671422432298,1.0,0.0,0.0
100.06576531904996,3.9545884641461746,1.0,0.0,0.0
93.75438636675271,4.59547556631325,1.0,0.0,0.0
79.96324304069446,3.993306156830257,1.0,0.0,0.0
97.26638450479031,3.8188467838894207,1.0,0.0,0.0
103.03068178776192,3.720653560141568,1.0,0.0,0.0
105.66962165695082,4.555919477666813,1.0,0.0,0.0
98.89902386585763,3.910803065886059,1.0,0.0,0.0
77.58732533709667,3.401907040951975,1.0,0.0,0.0
84.60599172645017,4.125798689955468,1.0,0.0,0.0
88.01266626185577,3.737222945385226,1.0,0.0,0.0
96.78506840256334,4.290058148954798,1.0,0.0,0.0
97.95365761781898,3.6396345131463814,1.0,0.0,0.0
93.8213883374186,3.9157450412138637,1.0,0.0,0.0
96.51323908652265,3.508201194746686,1.0,0.0,0.0
98.29833325469083,3.5877497847406903,1.0,0.0,0.0
86.69038997264803,4.846622491766084,1.0,0.0,0.0
112.76000809910049,4.3773136609816845,1.0,0.0,0.0
89.2190773582151,4.172335759844999,1.0,0.0,0.0
101.57733005620055,3.4665490386299798,1.0,0.0,0.0
100.2155131876495,4.6932146454255115,1.0,0.0,0.0
105.53639639571851,3.6231203706248283,1.0,0.0,0.0
108.19513028508445,3.198390086400589,1.0,0.0,0.0
105.6579259301142,3.8407206350692813,1.0,0.0,0.0
109.81808373543485,3.362072219241411,1.0,0.0,0.0
104.5030553794627,4.690348987280607,1.0,0.0,0.0
98.0444122622482,3.3745486789044783,1.0,0.0,0.0
110.52798840090844,2.8225060198971708,1.0,0.0,0.0
96.87574510416738,3.3630693808899785,1.0,0.0,0.0
64.15602631197794,3.7079812261743794,1.0,0.0,0.0
94.40410646387845,4.1389969974600715,1.0,0.0,0.0
99.31560091976175,4.175868357493114,1.0,0.0,0.0
104.09495961780117,4.462102829893675,1.0,0.0,0.0
107.50617954410022,3.4267493325178577,1.0,0.0,0.0
90.7098349070795,4.600196993772654,1.0,0.0,0.0
92.71950757813012,4.019611350535058,1.0,0.0,0.0
115.33658728241166,4.034134252523441,1.0,0.0,0.0
94.21916653077446,3.737676911740181,1.0,0.0,0.0
104.43657917890569,3.4700822953321016,1.0,0.0,0.0
98.35136176735259,4.364500549504778,1.0,0.0,0.0
111.18833260626963,3.946109018024482,1.0,0.0,0.0
108.54457729796876,3.8229405343740033,1.0,0.0,0.0
106.76604221518646,4.457507837871097,1.0,0.0,0.0
94.45279817435639,2.6358689531053345,1.0,0.0,0.0
102.90732660444893,3.4418589466728267,1.0,0.0,0.0
93.3043676514509,4.911866074644633,1.0,0.0,0.0
108.60550803083287,3.8949545510113257,1.0,0.0,0.0
108.12148575707235,3.5702914514482558,1.0,0.0,0.0
104.61042631015883,4.199350278847557,1.0,0.0,0.0
93.92729406797612,4.419033396017829,1.0,0.0,0.0
102.11797907314846,4.107571739230146,1.0,0.0,0.0
129.07420596613312,3.663260270401107,1.0,0.0,0.0
105.69632035618903,3.035695926274593,1.0,0.0,0.0
99.11309621042662,3.941688427170562,1.0,0.0,0.0
89.63247068816476,4.173732872020878,1.0,0.0,0.0
91.33710067327382,3.9121707182513847,1.0,0.0,0.0
120.49115261909103,4.535917282986318,1.0,0.0,0.0
101.20659434429507,4.117709987813609,1.0,0.0,0.0
87.78975596498452,4.2066118462711195,1.0,0.0,0.0
94.84285105238581,3.81895171356007,1.0,0.0,0.0
103.60532468955631,4.1469388202393915,1.0,0.0,0.0
99.39102856483325,5.114412640071805,1.0,0.0,0.0
89.84924702444982,3.4347372351455143,1.0,0.0,0.0
102.61465885530156,4.491825155135138,1.0,0.0,0.0
93.0760689721402,3.9476408278487094,1.0,0.0,0.0
104.20340971468991,4.451809960351528,1.0,0.0,0.0
88.20431251907239,3.4530975300383897,1.0,0.0,0.0
100.43458450560809,3.277660873593823,1.0,0.0,0.0
106.95939817875046,3.405865674489405,1.0,0.0,0.0
85.82244543021427,4.461449740641426,1.0,0.0,0.0
100.48075436087211,4.3678279205117185,1.0,0.0,0.0
120.17867744332739,4.708658812121031,1.0,0.0,0.0
93.00781083836111,4.08361601543489,1.0,0.0,0.0
110.95678073232989,3.48059801555371,1.0,0.0,0.0
120.66533056973786,4.109463554575239,1.0,0.0,0.0
110.67722242795,3.8341934974173677,1.0,0.0,0.0
114.91866619123833,4.778146396138773,1.0,0.0,0.0
122.50755731651266,3.8837607344736758,1.0,0.0,0.0
98.43123922795958,3.709392292645192,1.0,0.0,0.0
88.63292511343765,3.3608973863585123,1.0,0.0,0.0
97.977515375341,4.233283172269575,1.0,0.0,0.0
83.9047245194204,3.682425640258968,1.0,0.0,0.0
88.53874146709462,3.3254965866621164,1.0,0.0,0.0
100.48751501182883,4.377886554903274,1.0,0.0,0.0
112.0745528912567,4.083627926470586,1.0,0.0,0.0
120.91322703783896,3.727782381161424,1.0,0.0,0.0
91.22638841251013,4.566883262382478,1.0,0.0,0.0
109.16545452292732,3.8251488408095886,1.0,0.0,0.0
110.73317215109891,3.904993149182755,1.0,0.0,0.0
88.68347709053153,3.4661603008642388,1.0,0.0,0.0
92.2671142089425,4.340040230244265,1.0,0.0,0.0
94.04260746973439,4.241846472557284,1.0,0.0,0.0
94.93513546797183,3.5780869094043966,1.0,0.0,0.0
108.09241552196677,3.972072801166522,1.0,0.0,0.0
101.57968925408628,4.650686121031876,1.0,0.0,0.0
90.32010370246302,3.7912110418520695,1.0,0.0,0.0
95.13488499223845,3.6636306479338843,1.0,0.0,0.0
97.48654057350241,3.3798932107128663,1.0,0.0,0.0
93.74104945162102,3.6140243555505855,1.0,0.0,0.0
115.38559447327128,4.290894190348297,1.0,0.0,0.0
110.64574652522546,4.086690875777956,1.0,0.0,0.0
119.70672117783668,4.207230698290585,1.0,0.0,0.0
92.09614662379869,3.768693322154264,1.0,0.0,0.0
98.14452184301659,4.2444152622200155,1.0,0.0,0.0
99.21656974015099,4.823927788126721,1.0,0.0,0.0
91.67792276799818,3.807115353958992,1.0,0.0,0.0
80.90593274168181,3.40835710144987,1.0,0.0,0.0
94.84984187685696,4.111336182805832,1.0,0.0,0.0
101.25703024059274,3.7102221771296526,1.0,0.0,0.0
116.45035892132668,3.2650891543239555,1.0,0.0,0.0
99.66705498454083,3.7227064568940578,1.0,0.0,0.0
91.53748874693841,3.257664426021838,1.0,0.0,0.0
93.57502351262886,3.5093859745333056,1.0,0.0,0.0
96.7454643995105,4.815020837552979,1.0,0.0,0.0
85.5669289332956,4.734381191689364,1.0,0.0,0.0
96.11763007707499,3.697345695389334,1.0,0.0,0.0
100.04446076655313,3.3980656950319084,1.0,0.0,0.0
102.82756269692318,3.793488142920467,1.0,0.0,0.0
75.37825703468316,4.1352964121549745,1.0,0.0,0.0
97.24647330143051,2.988553632951158,1.0,0.0,0.0
90.96062434504127,4.347697809088585,1.0,0.0,0.0
88.56804657761464,4.034015321993768,1.0,0.0,0.0
101.71370724851735,4.240508353223106,1.0,0.0,0.0
114.61650932582319,3.9528256923700824,1.0,0.0,0.0
85.06230236534033,2.9393317900980334,1.0,0.0,0.0
114.51372833403397,3.3061069621517785,1.0,0.0,0.0
104.1667888809531,4.319568060398246,1.0,0.0,0.0
107.24369466593606,4.0127438797644945,1.0,0.0,0.0
89.83841996554995,3.4506725229743047,1.0,0.0,0.0
119.2386528771751,2.7718651796338927,1.0,0.0,0.0
105.86023442485991,4.528496314686944,1.0,0.0,0.0
97.12306163544562,3.7595522533534997,1.0,0.0,0.0
98.7571536065534,3.7714528760807307,1.0,0.0,0.0
114.08572762015902,3.5005151825710263,1.0,0.0,0.0
111.38162629832388,4.523347210870746,1.0,0.0,0.0
83.75113195642712,3.334166288634253,1.0,0.0,0.0
81.83737500463987,4.577094261534548,1.0,0.0,0.0
104.52608366231091,3.417030011119028,1.0,0.0,0.0
95.74337595257055,3.9247902244357107,1.0,0.0,0.0
109.2993099278969,3.897025667580159,1.0,0.0,0.0
90.83424816899657,4.679810937278855,1.0,0.0,0.0
100.888526034549,4.315678266835174,1.0,0.0,0.0
114.2770817807378,3.6773011770511967,1.0,0.0,0.0
80.08716526165537,4.256203561933287,1.0,0.0,0.0
105.88972228429502,4.5206554007089865,1.0,0.0,0.0
98.83370697492366,4.160740820441474,1.0,0.0,0.0
97.44695435871432,5.203638060961804,1.0,0.0,0.0
106.76699668729542,4.440826714159301,1.0,0.0,0.0
97.4084147909275,4.416891008345859,1.0,0.0,0.0
111.67577841899767,4.31647947038254,1.0,0.0,0.0
90.23756317954175,5.007620575814232,1.0,0.0,0.0
110.0223194092139,5.221922137472124,1.0,0.0,0.0
111.61951325143824,4.653279984349132,1.0,0.0,0.0
101.23095649120248,3.851705904504314,1.0,0.0,0.0
111.93806488822707,4.079029730696872,1.0,0.0,0.0
108.91449218127073,4.045858046182276,1.0,0.0,0.0
